family,params,seed,n,m,solver_type,preprocessing_enabled,propagation_enabled,lower_bound_type,optimal_cover_size,runtime_seconds,nodes_explored,nodes_pruned,max_depth,forced_assignments,preprocessing_reductions,vertices_removed_by_preprocessing,root_lower_bound,finished,threshold_trajectory
erdos_renyi_density,"n=20, p=0.6",789,20,122,raw_emulation,False,False,trivial,16,0.514325,7828,0,0,0,0,0,0,True,"[(8, 1.0, 7), (16, 2.0, 14), (16, 3.0, 24), (32, 4.0, 38), (64, 4.0, 38), (64, 6.0, 83), (128, 8.0, 154), (256, 8.0, 154), (256, 10.0, 263), (256, 11.0, 328), (512, 8.0, 154), (512, 12.0, 400), (512, 14.0, 576), (512, 15.0, 675), (1024, 16.0, 792), (1024, 24.0, 1032), (1024, 28.0, 1032), (1024, 30.0, 1032), (1024, 31.0, 1032)]"
erdos_renyi_density,"n=20, p=0.6",789,20,122,ablation_prep,True,True,trivial,16,0.061293,509,0,0,0,0,0,0,True,"[(4, 2.0, 6), (8, 4.0, 10), (8, 5.0, 12), (16, 8.0, 18), (16, 10.0, 23), (32, 8.0, 18), (32, 12.0, 37), (32, 13.0, 43), (64, 16.0, 66), (64, 24.0, 69), (64, 28.0, 69), (64, 30.0, 69), (64, 31.0, 69)]"
erdos_renyi_density,"n=20, p=0.6",789,20,122,ablation_prep_lb,True,True,maximal_matching,16,0.059952,469,0,0,0,0,0,0,True,"[(1, 8.0, 1), (2, 8.0, 1), (2, 9.0, 2), (4, 8.0, 1), (4, 10.0, 6), (8, 8.0, 1), (8, 10.0, 6), (8, 11.0, 10), (16, 8.0, 1), (16, 12.0, 14), (16, 14.0, 24), (32, 8.0, 1), (32, 12.0, 14), (32, 14.0, 24), (32, 15.0, 36), (64, 16.0, 51), (64, 24.0, 69), (64, 28.0, 69), (64, 30.0, 69), (64, 31.0, 69)]"
erdos_renyi_density,"n=20, p=0.6",789,20,122,enhanced_emulation,True,True,maximal_matching,16,0.04243,232,0,0,0,0,0,0,True,"[(1, 8.0, 1), (2, 8.0, 1), (2, 9.0, 2), (4, 8.0, 1), (4, 10.0, 6), (8, 8.0, 1), (8, 12.0, 12), (16, 8.0, 1), (16, 12.0, 12), (16, 14.0, 22), (16, 15.0, 24), (32, 16.0, 25), (32, 24.0, 31), (32, 28.0, 31), (32, 30.0, 31), (32, 31.0, 31)]"
erdos_renyi_density,"n=20, p=0.6",1024,20,122,baseline,False,False,trivial,16,0.018853,1611,802,20,0,0,0,0,True,[]
erdos_renyi_density,"n=20, p=0.6",1024,20,122,improved,True,True,maximal_matching,16,0.000998,25,12,12,113,36,21,10,True,[]
erdos_renyi_density,"n=20, p=0.6",1024,20,122,raw_emulation,False,False,trivial,16,0.485637,8390,0,0,0,0,0,0,True,"[(8, 1.0, 8), (16, 2.0, 16), (32, 2.0, 16), (32, 3.0, 30), (64, 4.0, 50), (64, 5.0, 74), (128, 8.0, 186), (256, 8.0, 186), (256, 10.0, 298), (256, 11.0, 366), (512, 8.0, 186), (512, 12.0, 442), (512, 14.0, 622), (512, 15.0, 728), (1024, 16.0, 846), (1024, 24.0, 1084), (1024, 28.0, 1084), (1024, 30.0, 1084), (1024, 31.0, 1084)]"
erdos_renyi_density,"n=20, p=0.6",1024,20,122,ablation_prep,True,True,trivial,16,0.063063,514,0,0,0,0,0,0,True,"[(4, 2.0, 6), (8, 4.0, 10), (8, 5.0, 12), (16, 8.0, 19), (16, 9.0, 23), (32, 8.0, 19), (32, 12.0, 42), (64, 16.0, 75), (64, 24.0, 77), (64, 28.0, 77), (64, 30.0, 77), (64, 31.0, 77)]"
erdos_renyi_density,"n=20, p=0.6",1024,20,122,ablation_prep_lb,True,True,maximal_matching,16,0.059434,508,0,0,0,0,0,0,True,"[(1, 8.0, 1), (1, 9.0, 1), (2, 8.0, 1), (2, 9.0, 1), (4, 8.0, 1), (4, 10.0, 4), (8, 8.0, 1), (8, 12.0, 12), (16, 8.0, 1), (16, 12.0, 12), (16, 13.0, 19), (32, 8.0, 1), (32, 12.0, 12), (32, 14.0, 27), (32, 15.0, 42), (64, 16.0, 64), (64, 24.0, 77), (64, 28.0, 77), (64, 30.0, 77), (64, 31.0, 77)]"
erdos_renyi_density,"n=20, p=0.6",1024,20,122,enhanced_emulation,True,True,maximal_matching,16,0.039161,233,0,0,0,0,0,0,True,"[(1, 8.0, 1), (1, 9.0, 1), (2, 8.0, 1), (2, 9.0, 1), (4, 8.0, 1), (4, 10.0, 4), (8, 8.0, 1), (8, 12.0, 12), (16, 8.0, 1), (16, 12.0, 12), (16, 14.0, 22), (32, 16.0, 28), (32, 24.0, 37), (32, 28.0, 37), (32, 30.0, 37), (32, 31.0, 37)]"
erdos_renyi_density,"n=20, p=0.7",42,20,139,baseline,False,False,trivial,16,0.014222,1019,506,20,0,0,0,0,True,[]
erdos_renyi_density,"n=20, p=0.7",42,20,139,improved,True,True,maximal_matching,16,0.001418,29,13,14,134,39,27,10,True,[]
erdos_renyi_density,"n=20, p=0.7",42,20,139,raw_emulation,False,False,trivial,16,0.323306,4682,0,0,0,0,0,0,True,"[(4, 1.0, 5), (8, 2.0, 10), (16, 2.0, 10), (16, 3.0, 17), (32, 4.0, 27), (32, 5.0, 43), (64, 4.0, 27), (64, 6.0, 66), (64, 7.0, 90), (128, 8.0, 117), (128, 10.0, 185), (256, 8.0, 117), (256, 12.0, 271), (256, 14.0, 381), (512, 16.0, 520), (512, 24.0, 699), (512, 28.0, 699), (512, 30.0, 699), (512, 31.0, 699)]"
erdos_renyi_density,"n=20, p=0.7",42,20,139,ablation_prep,True,True,trivial,16,0.059758,506,0,0,0,0,0,0,True,"[(4, 2.0, 6), (8, 4.0, 10), (8, 5.0, 12), (16, 8.0, 18), (16, 10.0, 22), (16, 11.0, 24), (32, 8.0, 18), (32, 12.0, 27), (32, 14.0, 36), (32, 15.0, 44), (64, 16.0, 53), (64, 24.0, 59), (64, 28.0, 59), (64, 30.0, 59), (64, 31.0, 59)]"
erdos_renyi_density,"n=20, p=0.7",42,20,139,ablation_prep_lb,True,True,maximal_matching,16,0.03582,90,0,0,0,0,0,0,True,"[(1, 8.0, 1), (1, 9.0, 1), (2, 8.0, 1), (2, 9.0, 1), (4, 8.0, 1), (4, 10.0, 4), (8, 8.0, 1), (8, 12.0, 12), (16, 8.0, 1), (16, 12.0, 12), (16, 14.0, 20), (32, 16.0, 35)]"
erdos_renyi_density,"n=20, p=0.7",42,20,139,enhanced_emulation,True,True,maximal_matching,16,0.036466,216,0,0,0,0,0,0,True,"[(1, 8.0, 1), (1, 9.0, 1), (2, 8.0, 1), (2, 9.0, 1), (4, 8.0, 1), (4, 10.0, 4), (8, 8.0, 1), (8, 12.0, 12), (16, 8.0, 1), (16, 12.0, 12), (16, 14.0, 20), (32, 16.0, 29), (32, 24.0, 33), (32, 28.0, 33), (32, 30.0, 33), (32, 31.0, 33)]"
erdos_renyi_density,"n=20, p=0.7",123,20,142,baseline,False,False,trivial,17,0.013631,963,479,20,0,0,0,0,True,[]
erdos_renyi_density,"n=20, p=0.7",123,20,142,improved,True,True,maximal_matching,17,0.001222,29,14,14,137,37,23,10,True,[]
erdos_renyi_density,"n=20, p=0.7",123,20,142,raw_emulation,False,False,trivial,17,0.343793,4310,0,0,0,0,0,0,True,"[(4, 1.0, 5), (8, 2.0, 10), (16, 2.0, 10), (16, 3.0, 17), (32, 4.0, 27), (32, 5.0, 40), (64, 8.0, 96), (128, 8.0, 96), (128, 10.0, 150), (128, 11.0, 184), (256, 8.0, 96), (256, 12.0, 224), (256, 14.0, 329), (512, 16.0, 466), (512, 24.0, 640), (512, 28.0, 640), (512, 30.0, 640), (512, 31.0, 640)]"
erdos_renyi_density,"n=20, p=0.7",123,20,142,ablation_prep,True,True,trivial,17,0.06062,489,0,0,0,0,0,0,True,"[(4, 2.0, 6), (8, 4.0, 10), (8, 5.0, 12), (16, 8.0, 18), (16, 10.0, 22), (16, 11.0, 24), (32, 8.0, 18), (32, 12.0, 27), (32, 14.0, 36), (32, 15.0, 44), (64, 16.0, 52), (64, 24.0, 55), (64, 28.0, 55), (64, 30.0, 55), (64, 31.0, 55)]"
erdos_renyi_density,"n=20, p=0.7",123,20,142,ablation_prep_lb,True,True,maximal_matching,17,0.06159,343,0,0,0,0,0,0,True,"[(1, 8.0, 1), (1, 9.0, 1), (2, 8.0, 1), (2, 9.0, 1), (4, 8.0, 1), (4, 10.0, 4), (8, 8.0, 1), (8, 12.0, 12), (16, 8.0, 1), (16, 12.0, 12), (16, 14.0, 20), (32, 16.0, 34), (64, 16.0, 34), (64, 24.0, 55), (64, 28.0, 55), (64, 30.0, 55), (64, 31.0, 55)]"
erdos_renyi_density,"n=20, p=0.7",123,20,142,enhanced_emulation,True,True,maximal_matching,17,0.037863,233,0,0,0,0,0,0,True,"[(1, 8.0, 1), (1, 9.0, 1), (2, 8.0, 1), (2, 9.0, 1), (4, 8.0, 1), (4, 10.0, 6), (8, 8.0, 1), (8, 10.0, 6), (8, 11.0, 10), (16, 8.0, 1), (16, 12.0, 14), (16, 14.0, 22), (32, 16.0, 28), (32, 24.0, 35), (32, 28.0, 35), (32, 30.0, 35), (32, 31.0, 35)]"
erdos_renyi_density,"n=20, p=0.7",256,20,136,baseline,False,False,trivial,17,0.013685,989,492,20,0,0,0,0,True,[]
erdos_renyi_density,"n=20, p=0.7",256,20,136,improved,True,True,maximal_matching,17,0.001321,29,14,14,131,36,22,10,True,[]
erdos_renyi_density,"n=20, p=0.7",256,20,136,raw_emulation,False,False,trivial,17,0.355067,4527,0,0,0,0,0,0,True,"[(4, 1.0, 5), (8, 2.0, 10), (16, 2.0, 10), (16, 3.0, 18), (32, 4.0, 30), (32, 5.0, 46), (64, 4.0, 30), (64, 6.0, 63), (64, 7.0, 81), (128, 8.0, 102), (128, 10.0, 155), (128, 11.0, 187), (256, 8.0, 102), (256, 12.0, 224), (256, 14.0, 329), (512, 16.0, 479), (512, 24.0, 664), (512, 28.0, 664), (512, 30.0, 664), (512, 31.0, 664)]"
erdos_renyi_density,"n=20, p=0.7",256,20,136,ablation_prep,True,True,trivial,17,0.067457,527,0,0,0,0,0,0,True,"[(4, 2.0, 6), (8, 4.0, 10), (8, 5.0, 12), (16, 8.0, 18), (16, 10.0, 22), (16, 11.0, 24), (32, 8.0, 18), (32, 12.0, 27), (32, 14.0, 38), (32, 15.0, 45), (64, 16.0, 55), (64, 24.0, 63), (64, 28.0, 63), (64, 30.0, 63), (64, 31.0, 63)]"
erdos_renyi_density,"n=20, p=0.7",256,20,136,ablation_prep_lb,True,True,maximal_matching,17,0.064789,381,0,0,0,0,0,0,True,"[(1, 8.0, 1), (1, 9.0, 1), (2, 8.0, 1), (2, 9.0, 1), (4, 8.0, 1), (4, 10.0, 4), (8, 8.0, 1), (8, 12.0, 12), (16, 8.0, 1), (16, 12.0, 12), (16, 14.0, 20), (32, 16.0, 37), (64, 16.0, 37), (64, 24.0, 63), (64, 28.0, 63), (64, 30.0, 63), (64, 31.0, 63)]"
erdos_renyi_density,"n=20, p=0.7",256,20,136,enhanced_emulation,True,True,maximal_matching,17,0.037207,255,0,0,0,0,0,0,True,"[(1, 8.0, 1), (1, 9.0, 1), (2, 8.0, 1), (2, 9.0, 1), (4, 8.0, 1), (4, 10.0, 4), (8, 8.0, 1), (8, 12.0, 12), (16, 8.0, 1), (16, 12.0, 12), (16, 14.0, 20), (16, 15.0, 24), (32, 16.0, 28), (32, 24.0, 37), (32, 28.0, 37), (32, 30.0, 37), (32, 31.0, 37)]"
erdos_renyi_density,"n=20, p=0.7",789,20,138,baseline,False,False,trivial,16,0.015142,1095,544,20,0,0,0,0,True,[]
erdos_renyi_density,"n=20, p=0.7",789,20,138,improved,True,True,maximal_matching,16,0.001084,25,12,12,128,27,19,10,True,[]
erdos_renyi_density,"n=20, p=0.7",789,20,138,raw_emulation,False,False,trivial,16,0.340783,4830,0,0,0,0,0,0,True,"[(4, 1.0, 5), (8, 2.0, 10), (16, 2.0, 10), (16, 3.0, 18), (32, 4.0, 28), (32, 5.0, 42), (64, 4.0, 28), (64, 6.0, 61), (64, 7.0, 83), (128, 8.0, 109), (128, 10.0, 185), (256, 8.0, 109), (256, 12.0, 285), (256, 13.0, 344), (512, 16.0, 557), (512, 24.0, 739), (512, 28.0, 739), (512, 30.0, 739), (512, 31.0, 739)]"
erdos_renyi_density,"n=20, p=0.7",789,20,138,ablation_prep,True,True,trivial,16,0.057327,441,0,0,0,0,0,0,True,"[(4, 2.0, 6), (8, 4.0, 10), (8, 5.0, 12), (16, 8.0, 18), (16, 10.0, 22), (32, 8.0, 18), (32, 12.0, 30), (32, 14.0, 43), (64, 16.0, 54), (64, 24.0, 57), (64, 28.0, 57), (64, 30.0, 57), (64, 31.0, 57)]"
erdos_renyi_density,"n=20, p=0.7",789,20,138,ablation_prep_lb,True,True,maximal_matching,16,0.036354,97,0,0,0,0,0,0,True,"[(1, 8.0, 1), (1, 9.0, 1), (2, 8.0, 1), (2, 9.0, 1), (4, 8.0, 1), (4, 10.0, 4), (8, 8.0, 1), (8, 12.0, 12), (16, 8.0, 1), (16, 12.0, 12), (16, 14.0, 20), (32, 16.0, 42)]"
erdos_renyi_density,"n=20, p=0.7",789,20,138,enhanced_emulation,True,True,maximal_matching,16,0.041607,222,0,0,0,0,0,0,True,"[(1, 8.0, 1), (1, 9.0, 1), (2, 8.0, 1), (2, 9.0, 1), (4, 8.0, 1), (4, 10.0, 4), (8, 8.0, 1), (8, 10.0, 4), (8, 11.0, 8), (16, 8.0, 1), (16, 12.0, 14), (16, 14.0, 20), (32, 16.0, 25), (32, 24.0, 35), (32, 28.0, 35), (32, 30.0, 35), (32, 31.0, 35)]"
erdos_renyi_density,"n=20, p=0.7",1024,20,135,baseline,False,False,trivial,16,0.016829,1317,655,20,0,0,0,0,True,[]
erdos_renyi_density,"n=20, p=0.7",1024,20,135,improved,True,True,maximal_matching,16,0.001114,27,13,13,129,29,20,10,True,[]
erdos_renyi_density,"n=20, p=0.7",1024,20,135,raw_emulation,False,False,trivial,16,0.27932,2384,0,0,0,0,0,0,True,"[(8, 1.0, 8), (16, 2.0, 16), (32, 4.0, 42), (64, 4.0, 42), (64, 6.0, 85), (128, 8.0, 147), (128, 9.0, 186), (256, 8.0, 147), (256, 12.0, 339), (512, 16.0, 638), (512, 17.0, 734)]"
erdos_renyi_density,"n=20, p=0.7",1024,20,135,ablation_prep,True,True,trivial,16,0.06444,582,0,0,0,0,0,0,True,"[(4, 2.0, 6), (8, 4.0, 10), (8, 5.0, 12), (16, 8.0, 19), (16, 9.0, 23), (32, 8.0, 19), (32, 12.0, 38), (32, 13.0, 46), (64, 16.0, 77), (64, 24.0, 83), (64, 28.0, 83), (64, 30.0, 83), (64, 31.0, 83)]"
erdos_renyi_density,"n=20, p=0.7",1024,20,135,ablation_prep_lb,True,True,maximal_matching,16,0.058172,518,0,0,0,0,0,0,True,"[(1, 8.0, 1), (1, 9.0, 1), (2, 8.0, 1), (2, 9.0, 1), (4, 8.0, 1), (4, 10.0, 4), (8, 8.0, 1), (8, 12.0, 12), (16, 8.0, 1), (16, 12.0, 12), (16, 13.0, 17), (32, 8.0, 1), (32, 12.0, 12), (32, 14.0, 25), (32, 15.0, 37), (64, 16.0, 59), (64, 24.0, 83), (64, 28.0, 83), (64, 30.0, 83), (64, 31.0, 83)]"
erdos_renyi_density,"n=20, p=0.7",1024,20,135,enhanced_emulation,True,True,maximal_matching,16,0.04609,255,0,0,0,0,0,0,True,"[(1, 8.0, 1), (1, 9.0, 1), (2, 8.0, 1), (2, 9.0, 1), (4, 8.0, 1), (4, 10.0, 4), (8, 8.0, 1), (8, 12.0, 12), (16, 8.0, 1), (16, 12.0, 12), (16, 14.0, 20), (16, 15.0, 24), (32, 16.0, 28), (32, 24.0, 37), (32, 28.0, 37), (32, 30.0, 37), (32, 31.0, 37)]"
erdos_renyi_density,"n=20, p=0.8",42,20,153,baseline,False,False,trivial,17,0.011648,811,403,20,0,0,0,0,True,[]
erdos_renyi_density,"n=20, p=0.8",42,20,153,improved,True,True,maximal_matching,17,0.001415,29,14,14,147,28,18,10,True,[]
erdos_renyi_density,"n=20, p=0.8",42,20,153,raw_emulation,False,False,trivial,17,0.320945,3409,0,0,0,0,0,0,True,"[(4, 1.0, 5), (8, 2.0, 10), (16, 2.0, 10), (16, 3.0, 17), (32, 4.0, 25), (32, 5.0, 36), (64, 8.0, 90), (128, 8.0, 90), (128, 10.0, 142), (128, 11.0, 172), (256, 16.0, 378), (512, 16.0, 378), (512, 24.0, 514), (512, 28.0, 514), (512, 30.0, 514), (512, 31.0, 514)]"
erdos_renyi_density,"n=20, p=0.8",42,20,153,ablation_prep,True,True,trivial,17,0.063125,386,0,0,0,0,0,0,True,"[(4, 2.0, 6), (8, 4.0, 10), (8, 5.0, 12), (16, 8.0, 18), (16, 10.0, 22), (16, 11.0, 24), (32, 16.0, 45), (64, 16.0, 45), (64, 24.0, 51), (64, 28.0, 51), (64, 30.0, 51), (64, 31.0, 51)]"
erdos_renyi_density,"n=20, p=0.8",42,20,153,ablation_prep_lb,True,True,maximal_matching,17,0.04287,131,0,0,0,0,0,0,True,"[(1, 8.0, 1), (1, 9.0, 1), (2, 8.0, 1), (2, 9.0, 1), (4, 8.0, 1), (4, 10.0, 4), (8, 8.0, 1), (8, 12.0, 12), (16, 8.0, 1), (16, 12.0, 12), (16, 14.0, 20), (32, 16.0, 33), (32, 17.0, 43)]"
erdos_renyi_density,"n=20, p=0.8",42,20,153,enhanced_emulation,True,True,maximal_matching,17,0.042695,239,0,0,0,0,0,0,True,"[(1, 8.0, 1), (1, 9.0, 1), (2, 8.0, 1), (2, 9.0, 1), (4, 8.0, 1), (4, 10.0, 4), (8, 8.0, 1), (8, 12.0, 12), (16, 8.0, 1), (16, 12.0, 12), (16, 14.0, 20), (16, 15.0, 24), (32, 16.0, 28), (32, 24.0, 33), (32, 28.0, 33), (32, 30.0, 33), (32, 31.0, 33)]"
erdos_renyi_density,"n=20, p=0.8",123,20,157,baseline,False,False,trivial,17,0.010968,723,359,20,0,0,0,0,True,[]
erdos_renyi_density,"n=20, p=0.8",123,20,157,improved,True,True,maximal_matching,17,0.001307,31,15,15,153,30,20,10,True,[]
erdos_renyi_density,"n=20, p=0.8",123,20,157,raw_emulation,False,False,trivial,17,0.316351,3058,0,0,0,0,0,0,True,"[(4, 1.0, 5), (8, 2.0, 10), (16, 2.0, 10), (16, 3.0, 16), (32, 4.0, 25), (32, 6.0, 48), (64, 8.0, 81), (128, 8.0, 81), (128, 12.0, 180), (256, 16.0, 345), (512, 16.0, 345), (512, 24.0, 478), (512, 28.0, 478), (512, 30.0, 478), (512, 31.0, 478)]"
erdos_renyi_density,"n=20, p=0.8",123,20,157,ablation_prep,True,True,trivial,17,0.049632,304,0,0,0,0,0,0,True,"[(4, 2.0, 6), (8, 4.0, 10), (8, 5.0, 12), (16, 8.0, 18), (16, 10.0, 22), (16, 11.0, 24), (32, 16.0, 40), (32, 24.0, 43), (32, 28.0, 43), (32, 30.0, 43), (32, 31.0, 43)]"
erdos_renyi_density,"n=20, p=0.8",123,20,157,ablation_prep_lb,True,True,maximal_matching,17,0.046845,280,0,0,0,0,0,0,True,"[(1, 8.0, 1), (1, 9.0, 1), (2, 8.0, 1), (2, 9.0, 1), (4, 8.0, 1), (4, 10.0, 4), (8, 8.0, 1), (8, 12.0, 12), (16, 8.0, 1), (16, 12.0, 12), (16, 14.0, 20), (16, 15.0, 24), (32, 16.0, 29), (32, 24.0, 43), (32, 28.0, 43), (32, 30.0, 43), (32, 31.0, 43)]"
erdos_renyi_density,"n=20, p=0.8",123,20,157,enhanced_emulation,True,True,maximal_matching,17,0.03753,231,0,0,0,0,0,0,True,"[(1, 8.0, 1), (1, 9.0, 1), (2, 8.0, 1), (2, 9.0, 1), (4, 8.0, 1), (4, 10.0, 4), (8, 8.0, 1), (8, 12.0, 12), (16, 8.0, 1), (16, 12.0, 12), (16, 14.0, 20), (16, 15.0, 24), (32, 16.0, 28), (32, 24.0, 31), (32, 28.0, 31), (32, 30.0, 31), (32, 31.0, 31)]"
erdos_renyi_density,"n=20, p=0.8",256,20,158,baseline,False,False,trivial,17,0.010153,685,340,20,0,0,0,0,True,[]
erdos_renyi_density,"n=20, p=0.8",256,20,158,improved,True,True,maximal_matching,17,0.001417,29,14,14,152,27,17,10,True,[]
erdos_renyi_density,"n=20, p=0.8",256,20,158,raw_emulation,False,False,trivial,17,0.188211,1359,0,0,0,0,0,0,True,"[(4, 1.0, 5), (8, 2.0, 9), (16, 4.0, 23), (32, 4.0, 23), (32, 6.0, 46), (64, 8.0, 73), (64, 9.0, 90), (128, 8.0, 73), (128, 12.0, 158), (128, 13.0, 187), (256, 16.0, 310), (256, 17.0, 362)]"
erdos_renyi_density,"n=20, p=0.8",256,20,158,ablation_prep,True,True,trivial,17,0.042541,182,0,0,0,0,0,0,True,"[(4, 2.0, 6), (8, 4.0, 10), (8, 5.0, 12), (16, 8.0, 18), (16, 10.0, 22), (16, 11.0, 24), (32, 16.0, 42), (32, 17.0, 48)]"
erdos_renyi_density,"n=20, p=0.8",256,20,158,ablation_prep_lb,True,True,maximal_matching,17,0.042856,157,0,0,0,0,0,0,True,"[(1, 8.0, 1), (1, 9.0, 1), (2, 8.0, 1), (2, 9.0, 1), (4, 8.0, 1), (4, 10.0, 4), (8, 8.0, 1), (8, 12.0, 12), (16, 8.0, 1), (16, 12.0, 12), (16, 14.0, 20), (16, 15.0, 24), (32, 16.0, 30), (32, 18.0, 48)]"
erdos_renyi_density,"n=20, p=0.8",256,20,158,enhanced_emulation,True,True,maximal_matching,17,0.052526,223,0,0,0,0,0,0,True,"[(1, 8.0, 1), (1, 9.0, 1), (2, 8.0, 1), (2, 9.0, 1), (4, 8.0, 1), (4, 10.0, 4), (8, 8.0, 1), (8, 12.0, 12), (16, 8.0, 1), (16, 12.0, 12), (16, 14.0, 20), (16, 15.0, 24), (32, 16.0, 28), (32, 24.0, 29), (32, 28.0, 29), (32, 30.0, 29), (32, 31.0, 29)]"
erdos_renyi_density,"n=20, p=0.8",789,20,154,baseline,False,False,trivial,16,0.012264,841,417,20,0,0,0,0,True,[]
erdos_renyi_density,"n=20, p=0.8",789,20,154,improved,True,True,maximal_matching,16,0.001411,25,12,12,143,27,18,10,True,[]
erdos_renyi_density,"n=20, p=0.8",789,20,154,raw_emulation,False,False,trivial,16,0.307866,4169,0,0,0,0,0,0,True,"[(4, 1.0, 5), (8, 2.0, 9), (16, 2.0, 9), (16, 3.0, 16), (32, 4.0, 25), (32, 5.0, 37), (64, 8.0, 93), (128, 8.0, 93), (128, 10.0, 148), (128, 11.0, 181), (256, 8.0, 93), (256, 12.0, 216), (256, 14.0, 301), (256, 15.0, 350), (512, 16.0, 405), (512, 24.0, 547), (512, 28.0, 547), (512, 30.0, 547), (512, 31.0, 547)]"
erdos_renyi_density,"n=20, p=0.8",789,20,154,ablation_prep,True,True,trivial,16,0.037838,303,0,0,0,0,0,0,True,"[(4, 2.0, 6), (8, 4.0, 10), (8, 5.0, 12), (16, 8.0, 18), (16, 10.0, 22), (16, 11.0, 24), (32, 16.0, 39), (32, 24.0, 43), (32, 28.0, 43), (32, 30.0, 43), (32, 31.0, 43)]"
erdos_renyi_density,"n=20, p=0.8",789,20,154,ablation_prep_lb,True,True,maximal_matching,16,0.040212,282,0,0,0,0,0,0,True,"[(1, 8.0, 1), (1, 9.0, 1), (2, 8.0, 1), (2, 9.0, 1), (4, 8.0, 1), (4, 10.0, 4), (8, 8.0, 1), (8, 12.0, 12), (16, 8.0, 1), (16, 12.0, 12), (16, 14.0, 20), (16, 15.0, 24), (32, 16.0, 31), (32, 24.0, 43), (32, 28.0, 43), (32, 30.0, 43), (32, 31.0, 43)]"
erdos_renyi_density,"n=20, p=0.8",789,20,154,enhanced_emulation,True,True,maximal_matching,16,0.043137,182,0,0,0,0,0,0,True,"[(1, 8.0, 1), (1, 9.0, 1), (2, 8.0, 1), (2, 9.0, 1), (4, 8.0, 1), (4, 10.0, 4), (8, 8.0, 1), (8, 12.0, 12), (16, 8.0, 1), (16, 12.0, 12), (16, 14.0, 22), (32, 16.0, 25), (32, 24.0, 25), (32, 28.0, 25), (32, 30.0, 25), (32, 31.0, 25)]"
erdos_renyi_density,"n=20, p=0.8",1024,20,152,baseline,False,False,trivial,17,0.012334,905,450,20,0,0,0,0,True,[]
erdos_renyi_density,"n=20, p=0.8",1024,20,152,improved,True,True,maximal_matching,17,0.001386,35,16,16,152,29,16,10,True,[]
erdos_renyi_density,"n=20, p=0.8",1024,20,152,raw_emulation,False,False,trivial,17,0.278703,4314,0,0,0,0,0,0,True,"[(4, 1.0, 6), (8, 2.0, 12), (16, 2.0, 12), (16, 3.0, 21), (32, 4.0, 34), (64, 4.0, 34), (64, 6.0, 68), (64, 7.0, 88), (128, 8.0, 109), (128, 10.0, 160), (128, 11.0, 192), (256, 8.0, 109), (256, 12.0, 227), (256, 14.0, 308), (256, 15.0, 355), (512, 16.0, 407), (512, 24.0, 543), (512, 28.0, 543), (512, 30.0, 543), (512, 31.0, 543)]"
erdos_renyi_density,"n=20, p=0.8",1024,20,152,ablation_prep,True,True,trivial,17,0.060217,524,0,0,0,0,0,0,True,"[(4, 2.0, 6), (8, 4.0, 10), (8, 5.0, 12), (16, 8.0, 18), (16, 10.0, 22), (16, 11.0, 24), (32, 8.0, 18), (32, 12.0, 26), (32, 14.0, 32), (32, 15.0, 41), (64, 16.0, 55), (64, 24.0, 65), (64, 28.0, 65), (64, 30.0, 65), (64, 31.0, 65)]"
erdos_renyi_density,"n=20, p=0.8",1024,20,152,ablation_prep_lb,True,True,maximal_matching,17,0.059042,399,0,0,0,0,0,0,True,"[(1, 8.0, 1), (1, 9.0, 1), (2, 8.0, 1), (2, 9.0, 1), (4, 8.0, 1), (4, 10.0, 4), (8, 8.0, 1), (8, 12.0, 12), (16, 8.0, 1), (16, 12.0, 12), (16, 14.0, 20), (16, 15.0, 24), (32, 16.0, 30), (64, 16.0, 30), (64, 24.0, 65), (64, 28.0, 65), (64, 30.0, 65), (64, 31.0, 65)]"
erdos_renyi_density,"n=20, p=0.8",1024,20,152,enhanced_emulation,True,True,maximal_matching,17,0.041919,265,0,0,0,0,0,0,True,"[(1, 8.0, 1), (1, 9.0, 1), (2, 8.0, 1), (2, 9.0, 1), (4, 8.0, 1), (4, 10.0, 4), (8, 8.0, 1), (8, 12.0, 12), (16, 8.0, 1), (16, 12.0, 12), (16, 14.0, 20), (16, 15.0, 24), (32, 16.0, 30), (32, 24.0, 39), (32, 28.0, 39), (32, 30.0, 39), (32, 31.0, 39)]"
erdos_renyi_density,"n=20, p=0.9",42,20,173,baseline,False,False,trivial,18,0.009079,573,285,20,0,0,0,0,True,[]
erdos_renyi_density,"n=20, p=0.9",42,20,173,improved,True,True,maximal_matching,18,0.00146,33,16,16,170,16,14,10,True,[]
erdos_renyi_density,"n=20, p=0.9",42,20,173,raw_emulation,False,False,trivial,18,0.2198,2229,0,0,0,0,0,0,True,"[(4, 1.0, 5), (8, 2.0, 9), (16, 4.0, 20), (32, 4.0, 20), (32, 6.0, 39), (64, 8.0, 64), (64, 9.0, 80), (128, 8.0, 64), (128, 12.0, 139), (128, 14.0, 187), (256, 16.0, 246), (256, 24.0, 339), (256, 28.0, 339), (256, 30.0, 339), (256, 31.0, 339)]"
